source_id,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ref_epoch,phot_g_mean_mag
2928420272788743424,107.8206438648504,-21.29894639796273,234.13119094277175,-5.389118422041908,50.3983792897157,0.015696049,3210.896,-124.80337488452885,0.014631111,-67.88209201434987,0.0151383495,,,2016.0,13.355202
2980822034888930176,73.10229515656287,-16.823693398813177,215.7536207767931,-33.69640051486139,63.13154478112538,0.025060162,2519.1992,122.06517992813582,0.019040361,-210.6214688390147,0.018225364,24.78955,1.1470594,2016.0,10.446791
3060788519149063680,114.02980309738263,-3.1120644097654666,220.8657970546591,8.476562899584092,70.27489246720906,0.13108253,536.1118,74.12861818710937,0.14431027,-293.118459698539,0.095202416,-17.017765,0.2268626,2016.0,9.142377
3101920046552857728,103.07260095888746,-5.19006973623282,217.65021324399603,-2.1749777395811285,114.29110218630719,0.02192843,5212.006,-576.3310639517254,0.02290138,-13.043765139907665,0.020435125,-7.6979127,0.1516472,2016.0,9.097528
3127574019351694848,100.55578229579133,3.590786933723951,208.68615692326438,-0.40942168536190343,66.0601020598448,0.03218095,2052.7703,45.391436972434704,0.031872157,-253.46492213017848,0.02941635,83.25635,0.50214064,2016.0,12.044943
3136232952593850496,112.87192845713916,2.819034946832578,214.99382466351042,10.193552585413897,56.44338019684758,0.063081466,894.76965,-218.53694613185164,0.056913458,4.215760219050576,0.046181023,,,2016.0,14.818181
3195919254111315712,63.830787524383176,-7.672952135407352,200.78285628332029,-38.046311410168784,199.6910732720413,0.05120331,3899.964,-2236.168749069785,0.047661513,-3338.9552892508973,0.038766496,,,2016.0,9.54224
3238449635184620672,75.08759875013749,3.5123475927207517,196.13468138108522,-22.70446692545946,75.60814926066453,0.29071426,260.07718,11.28058881694258,0.31969443,-351.8929057607417,0.2551514,,,2016.0,18.910717
3270590765246119168,56.990319881953134,2.7859304481715994,184.90864913645973,-38.01534777599848,56.98699835001791,0.024432756,2332.4016,-394.40963777471956,0.023222651,-425.07596072307103,0.01899883,8.609605,0.14454944,2016.0,10.23421
3278325004913943808,56.83914753816445,8.693515501909106,179.1694516947694,-34.342864431865266,80.0552080771202,0.03375017,2371.9944,468.9974685079579,0.041381393,-652.3113181254027,0.027127257,5.5326395,0.47261626,2016.0,12.960607
3426333598021539840,91.91027346627297,24.497694088057266,186.308136085326,2.020159346183784,138.0615808560256,0.5184914,266.27554,-472.870767486162,0.5230933,-318.4644010785041,0.3730578,,,2016.0,19.520273
3435347596210300672,97.54268571065533,30.06098463454752,183.69358112661828,9.034909099739236,54.09315030636506,0.018397612,2940.2266,51.267773554408606,0.020969177,9.20341600403316,0.01603617,0.847589,3.55235,2016.0,13.170635
3460907947316392704,179.85825763344897,-36.581095260695164,291.4221006573116,25.125632721368152,50.09971298084583,0.18163322,275.829,79.99153083003414,0.18755141,-140.21958718843234,0.14635666,,,2016.0,17.368828
4267552520347776,47.56392170930795,5.90623884657126,173.57583408831655,-42.91042001473361,55.240631750607875,0.03284258,1681.982,-122.2030270613495,0.03108993,-563.343416515233,0.027801622,-5.684577,0.19122379,2016.0,10.885645
76868614540049408,30.058987047653364,13.044071201123836,147.6696585996839,-46.49674349533836,223.73208720990553,0.069856286,3202.748,1096.4584858968615,0.06671383,-1771.5261453794967,0.056617845,-28.292406,0.25476867,2016.0,10.681062
200296663143599104,73.15109158635963,40.70183928537737,164.14931571134778,-2.121589986114648,74.06984596438883,0.0488121,1517.4485,1175.720000968031,0.055516448,-1095.405742486073,0.04259271,102.451546,0.28974518,2016.0,12.043524
265201384281320448,87.85441435895838,55.18811792034226,157.57291794599107,14.053784239008932,50.6498394777885,0.056703523,893.23975,-23.832515196862996,0.051461417,-225.9357128793664,0.048164643,,,2016.0,15.598609
393155984814848128,2.025945508249953,47.95067855186984,115.46763882291333,-14.292038149141877,53.623183787845996,0.03065867,1749.0381,-124.05565122909393,0.027698964,4.3616892282195305,0.02226465,,,2016.0,11.423243
543789661932658432,57.165531943522886,73.54191251028459,134.7475011326235,14.883851702559646,62.668779681693195,0.014863112,4216.397,400.0557979706867,0.012266711,-268.8934958530589,0.014722797,-7.823343,0.15383846,2016.0,10.398047
641821259671808896,149.11007978867167,22.64914689456202,209.45846345683836,50.256538382471824,54.62126061085557,0.034047168,1604.282,-465.3144511316442,0.03345042,-258.8933556066007,0.027779695,59.04213,0.907307,2016.0,12.70365
646255246469567232,143.20029276934693,26.994404086268727,201.20718166700155,46.08119974955328,55.29236109843841,0.07128269,775.67725,-143.81481611984276,0.07007707,-245.09219214594293,0.050382804,,,2016.0,13.826354
694072869723271296,140.09582755499903,26.726194273557688,200.72665017057304,43.319816886498096,53.22704509139025,0.029027289,1833.6898,896.2917934254615,0.029733958,-544.9851333622704,0.022371547,5.722713,1.8226014,2016.0,14.077404
747266452000257280,152.17940677959857,34.241989898088825,191.18698488278034,54.54017159110244,54.66782622938187,0.029483998,1854.1523,-64.29277431804178,0.027106145,-61.438441878258004,0.02525197,9.169242,0.11986056,2016.0,7.286231
753585104807022080,152.17654982392168,35.5475756414613,188.93777945275858,54.51060562726829,53.897468010537054,0.026753344,2014.6068,192.3796963426811,0.025756286,133.23933743656843,0.021093257,19.835129,0.3195764,2016.0,11.720614
777254360337133312,164.8647031186751,40.43050097561348,175.78306501765636,63.367656828361305,72.00696109116399,0.097399384,739.29584,-316.8498990963689,0.09665286,55.18040036976814,0.11841566,11.238122,0.12335629,2016.0,4.866588
778947608243864320,166.35208967877313,43.52590762036144,168.51745433515103,63.061053342908586,203.83234385738783,0.050037432,4073.5972,-4339.849578444107,0.044766206,960.6961306272715,0.04143234,67.935905,0.74058086,2016.0,12.257253
847330325186182912,156.51100654305094,50.45359969774126,162.7625923551757,53.9024443551485,53.429610985722896,0.027360609,1952.7932,-376.1765432468625,0.021428904,-541.8399679524862,0.02429909,28.791859,0.36606237,2016.0,12.366124
881250430700478080,119.66694581465701,32.788522307561436,188.17489977717975,27.598810542608888,91.92946235805418,1.7396984,52.842186,-224.4395382554422,2.8678505,-331.53183168376233,1.8160086,,,2016.0,20.88108
912087093295958144,132.2838763210011,39.605842131988005,182.46412444031378,38.86980465634948,60.83178967947565,0.032499343,1871.7853,-386.5111747693362,0.034494217,-333.9059243659533,0.03081747,,,2016.0,13.998976
943770757800160384,101.9070034261302,37.511682823592366,178.2922728227338,15.421851369929382,58.533604542987476,0.043553475,1343.948,-229.69600213099164,0.045893773,-938.0328359688065,0.04100018,,,2016.0,12.056066
991713927241075840,100.95736393067432,51.13495365951942,164.68956497159655,19.664052577462183,52.904678252356995,0.057830084,914.8297,104.92862821295807,0.057523992,-910.4984694416129,0.059165213,-11.869984,1.2715406,2016.0,12.560951
1078773262224027648,168.78985102981798,73.47721553167881,131.9018015443526,41.932646687770166,69.13370110201318,0.017554166,3938.3076,-376.69416090096917,0.02089184,123.77385500195521,0.020136746,8.393034,0.34059283,2016.0,10.608786
1092545710514654464,129.79848216263676,65.02129699890843,150.55127611012884,35.70399283596731,69.2575995687921,0.048491586,1428.2395,-27.274471017671917,0.024298614,87.88083046986,0.04893365,-13.056344,0.11686565,2016.0,5.4989767
1181168684174651392,223.40532838229845,11.566848483162069,10.428352984617483,57.38823249755992,51.32545131248216,0.022029746,2329.825,84.06425214415543,0.024777839,-741.5516225628544,0.021128617,-9.875233,1.3966515,2016.0,13.726353
1247332788512753536,210.5254155942467,21.046019226011268,16.06208880109952,72.78493545878116,54.131791453238506,0.035756193,1513.9137,16.090757242436283,0.03017229,25.694592087876494,0.026695013,-16.61651,0.5262345,2016.0,11.970804
1267906854386665088,225.8321422585927,25.424644489819656,37.190722540934956,60.4692467029962,155.77582970512213,0.7557141,206.13065,87.41437826143425,0.61301595,557.7801302360651,0.69490254,,,2016.0,20.274647
1366580223320727808,260.1966419482087,49.25037971012155,75.8217274703327,34.70013293747345,55.69296324621313,0.042987783,1295.5532,542.9223219600009,0.05857274,-1177.6512493155385,0.05608435,-22.963854,0.7159844,2016.0,13.057154
1405343643196929536,248.75733560704234,43.29208824427913,68.0707207737289,42.52209781938549,68.9911960837904,0.016140647,4274.376,226.1120750365478,0.019577302,-301.84563644337607,0.022649407,,,2016.0,14.716221
1460229442589223424,197.9642816133702,27.882105372524595,43.557864270582336,85.41024487619825,108.72500920524958,0.16446067,661.10034,-800.7201020745798,0.12143676,882.3013237846035,0.08889949,5.29746,0.12744544,2016.0,4.093279
1534011998572555776,188.43142838333532,41.358776694084185,136.14370969878277,75.31192420955011,118.02660559667956,0.15303078,771.2605,-704.7021193540293,0.12613252,292.15465992124564,0.17231429,6.153545,0.117031485,2016.0,4.094672
1615982823805660544,226.07118760325147,60.38537932190289,98.11030690706833,49.85165961194802,58.544572315840405,0.014767674,3964.3733,-657.3080971622794,0.019680407,178.16335290508448,0.01711647,-26.93796,0.16069342,2016.0,10.117958
1701585301586363904,219.30529832556257,75.61151710152384,114.6536582307301,39.76914693401124,56.113218146329146,0.016888926,3322.486,168.96915902747742,0.023267766,-131.5343650983738,0.02037035,-5.8833566,0.39115265,2016.0,11.655676
1821708351374312064,301.02411840852204,17.068323509168412,56.546761463252935,-7.550245042675372,56.26925138931947,0.043279313,1300.142,-387.47184414758806,0.036975335,-419.49716806441717,0.029538512,5.1396985,0.12359078,2016.0,5.645246
1917144384415057536,349.35036162020157,38.209660795352406,103.30769238601532,-21.05234473965932,58.019828368506495,0.20130064,288.22476,-218.98493426659905,0.19149716,-422.5056865370876,0.18605788,-5.5998774,1.1328086,2016.0,10.418301
2001345397199713152,336.2346972856473,52.007111377537385,101.31380595827322,-4.607115686452587,63.772676763563645,0.015320805,4162.489,233.15465647816853,0.016534612,431.9830917139213,0.016616248,10.800304,1.1548672,2016.0,13.330946
2019802555283940608,292.17175325969595,23.935004798378436,58.34362778839879,3.0589454244060272,146.4067299939191,1.2000669,121.99881,-246.9990718640468,0.62131757,240.42971190082355,1.1786246,,,2016.0,20.63769
2021981409373336448,295.17728787935164,26.114698280243225,61.57233143711605,1.7321895995931866,76.22517661151069,2.7802272,27.41689,-21.53721004628196,1.5174354,102.15402972271367,2.4441845,,,2016.0,20.698986
2029433521248546304,300.9093570564763,29.894467940509667,67.41054175230298,-0.6762766090675632,62.48650893182535,0.03535643,1767.3309,683.1962193381917,0.027248329,-525.5010370094575,0.036196236,-45.338062,0.11665686,2016.0,5.552787
2036104120839521792,287.06478798590774,26.582677262738937,58.576016918976855,8.376847621367437,52.47156032372626,0.017269153,3038.4558,-190.69104513073364,0.012703813,-502.22726734811414,0.01660652,-5.5050597,21.29087,2016.0,13.56053
2154880616774131840,280.6830708352289,59.638357907754816,89.29545974608443,24.23815171882776,283.8401180184389,0.021992655,12906.132,-1311.6790825522846,0.02710057,1792.3245558304384,0.026312303,-1.303306,0.12475529,2016.0,7.854393
2177877452238559104,321.85799800123465,55.88868198542661,97.03748926970917,3.6374601437010536,57.54697790620107,0.05994758,959.95496,308.52400026741117,0.07550433,264.02446585749703,0.062994964,,,2016.0,16.289536
2183807118443409536,310.83704104036036,55.355691339073005,92.47586981713813,7.9197951782819,60.96180822116057,0.3970555,153.53471,867.5262320157929,0.46743733,1711.731369861875,0.44731975,,,2016.0,12.920318
2281778105594488192,354.83578083298244,77.63312481414683,118.99219943318701,15.316296843110656,72.51669209892496,0.14698927,493.34683,-64.86017762406422,0.14331752,171.15860250258777,0.14084655,,,2016.0,2.9429574
2282846074981011328,349.85682925919764,79.00133361746124,118.46207695804696,16.936510028898926,52.839692674597124,0.021274867,2483.6675,209.25030510421288,0.024916602,61.42512797666475,0.025881462,-16.96871,2.524462,2016.0,10.915274
2313022171603701888,359.96780972213077,-34.11464432793772,357.55682848231424,-76.90660852381845,63.76118127059159,0.03873017,1646.2924,698.2857685015404,0.028199958,-643.7431909512155,0.027968315,-12.863522,0.24362707,2016.0,11.497224
2358022227591374336,16.23022246917644,-18.122448954793846,142.6648204158279,-80.47350701746134,102.28274631661318,0.035804268,2856.7195,1292.1878660323266,0.043798823,488.1039078364903,0.049272902,12.490268,0.4039853,2016.0,12.697248
2371032916186181760,11.2486779084442,-15.274191339893132,115.40557033853146,-78.05168106526445,66.82874472085788,0.047871757,1395.9952,318.1520629418195,0.04948593,-596.6229051027706,0.053642765,-13.741822,0.42318383,2016.0,12.653936
2442996678074668288,358.9136166543164,-6.144283027144629,88.12993318780023,-65.17549105735331,55.91995968573827,0.043934,1272.8174,-480.23727760707834,0.058738317,-378.8858001394481,0.027684215,17.825558,0.17044492,2016.0,10.154101
2457862762476854656,20.825063748419577,-12.938209952737276,152.21396295965087,-73.97034943129748,63.79479104197407,0.037614822,1696.0015,-12.506990527427405,0.049674764,331.26610394306647,0.019561438,-1.2568929,0.26310214,2016.0,11.856573
2460900300786503296,28.463444196062127,-10.538363291653994,167.44349443663197,-67.8385842468809,57.172629208895245,0.0362295,1578.0685,618.2171154865605,0.03729212,-271.46524983579775,0.024625689,16.10984,1.7033353,2016.0,13.753733
2507016253701863040,33.23006351010599,0.0048112291822607345,162.0833021914954,-56.542050683355114,65.49326176781493,0.030759068,2129.2344,555.4174047333511,0.039180048,28.9846837089732,0.028369974,27.54337,1.0474061,2016.0,12.096099
2591754107321120896,19.500233481464097,16.16948658683004,132.17044945968755,-46.22522768596443,59.66056792053775,0.019499337,3059.6204,-17.203312745153305,0.021280903,-650.62488307205,0.0140731735,,,2016.0,13.782736
2797745549200773120,4.070650621944494,19.860692297743864,111.73826302608877,-42.245678698512314,65.04914175185596,0.039420694,1650.1268,708.1365425921044,0.044735778,-748.87827438726,0.040381107,-1.4497403,0.20129484,2016.0,11.886798
2830099469122381056,343.99947178423173,17.810565640962814,87.77314512381841,-37.058061782143476,59.06333633713327,0.020899575,2826.0544,24.568106068500583,0.024583021,-110.09488460699242,0.02003687,-32.00228,0.19061093,2016.0,9.655893
2832827391830929920,340.666609852525,17.671546295388705,84.4169199668818,-35.39447432502962,50.465337293092624,0.041062165,1228.9984,1102.4027518701967,0.039605543,518.1424833828972,0.043015253,-13.26926,0.23986466,2016.0,10.713328
2871730307948650368,355.9602000462695,32.546047334095135,106.78882696632498,-28.197879852934413,53.76190380786143,0.026916465,1997.3612,-215.90503763377302,0.033274636,-59.87087590298641,0.020902125,,,2016.0,12.966921
2947050466531873024,101.28662552099249,-16.720932526023173,227.2344521579568,-8.892834154293482,374.48958852876103,0.2313347,1618.8214,-461.570505530133,0.2779457,-914.5196209016666,0.33150372,,,2016.0,8.524133
3023711269067191296,87.1458581131804,-4.095664047742017,209.37917598616954,-15.842062314933834,65.74459508507027,0.030716265,2140.3838,61.42699725421628,0.027110264,-229.29120099564255,0.023496654,31.419485,0.12071104,2016.0,5.805881
3046640175314154624,106.30041622285356,-10.131001534433214,223.50908820682739,-1.582907342890348,58.493912800489866,0.022196474,2635.2795,127.7539287108555,0.023806756,71.67311600376924,0.022564966,36.246857,3.248936,2016.0,13.429481
3134682194522547968,113.57319136841932,0.9832433944126404,216.9775206900105,9.976873751077674,64.0035341170434,0.02729526,2344.859,-19.098744961156083,0.0285959,-599.2800447427575,0.024138745,7.534817,0.2138135,2016.0,10.871917
3293154736711966976,72.19715787165818,10.05039445254577,188.52755230529627,-21.55124476161134,57.895585590339024,0.39687714,145.87785,-58.97812989886889,0.41735306,-82.49711408398231,0.2966594,10.349958,0.6012136,2016.0,10.918032
3303349202364648320,58.84840242722281,11.559360051407344,178.1864214415279,-30.96057771973882,109.13810688571644,0.48333266,225.8033,223.18183591705736,0.5935569,-631.3034748563429,0.36552396,,,2016.0,19.535187
3331979901042416512,94.11128944061781,12.272992041846027,198.0331659067029,-2.025157180316462,51.051817618826355,0.096936114,526.6543,82.77514649355062,0.09605575,186.48042272707457,0.07405116,9.396341,0.13081245,2016.0,4.9164104
3390044040652614656,82.65453223954857,15.240640228664581,189.84838609003032,-10.177994145180472,50.831097643304496,0.031753708,1600.7926,-122.05138499197056,0.030292643,-136.02525852726717,0.019399334,2.0723634,0.21127638,2016.0,11.664271
3411339626674506624,70.32744888255134,20.90038275238946,178.1726496252443,-16.525897123059128,75.68695566452061,0.024139958,3135.3394,-234.26081671430512,0.029006682,-254.31448845547632,0.020032868,0.54768467,0.13678998,2016.0,7.53582
3539057213728669184,166.27825468370008,-22.216074598403548,272.8111654687763,34.36231463651379,60.02615548817128,0.032603122,1841.1167,-65.74947356592895,0.038884155,-347.4701160302574,0.031073323,17.924917,1.5278583,2016.0,14.071915
3557461767066965248,164.16251260353818,-15.883545783310396,266.6125740475559,38.760849055933626,56.51045093765158,0.022331325,2530.5464,79.71244012066265,0.02618556,-452.7479874492623,0.02565131,-17.626001,0.28309464,2016.0,10.738383
3665076433275547904,207.2548230865133,2.7898991615948634,334.90372605022424,62.03303385730972,54.93039476348942,0.4810543,114.187515,153.37141545389062,0.688653,-331.7394984738601,0.42115813,,,2016.0,10.892926
3698534434669937024,183.56472559955648,0.6227271293051196,282.7885646208009,62.03166869849925,123.64295658391296,0.0448867,2754.5566,-951.3356740882246,0.056389533,-284.0493774070142,0.038930696,,,2016.0,11.828689
3179036008830848,48.353258238212746,4.775200170986658,175.42710843097018,-43.16762090680206,116.26781443397161,0.042744365,2720.0735,1741.8746105332423,0.04745122,86.49438435103424,0.0436992,28.16455,0.46345535,2016.0,12.101368
70051608089857536,56.585833168451074,26.214633112231297,164.92986864157757,-22.059826886473537,69.51431432523292,0.024607057,2824.9749,386.7480165677579,0.024271417,-196.3204602101228,0.018511988,35.735455,0.16155495,2016.0,8.871369
240945608019526272,50.75898299776098,42.00439890090189,150.80917256341365,-12.516519168584772,67.8820967236646,0.028751401,2361.0012,275.3826613902202,0.032600187,-688.1409048369072,0.026189726,-24.673716,2.787383,2016.0,13.611773
281261607033049472,78.87996511574303,59.18370662143835,151.51048247298024,11.906259791522537,63.35932169133488,0.23899458,265.10776,116.46679462115102,0.21112975,-1005.9938652003727,0.1820189,,,2016.0,15.289462
356922880493142016,28.012371952646653,47.002389874237195,133.54789160023793,-14.616173247527394,60.56433165675938,0.031045204,1950.8434,4.645151488137252,0.03072777,122.02466751166327,0.027368868,,,2016.0,12.495588
540024624884241792,8.791751153790054,76.46524576062326,121.9531395461987,13.624427319155236,50.510391868446604,0.040806442,1237.8043,501.50720871080733,0.04675729,32.75749932059383,0.049494226,,,2016.0,15.420662
550301107233576320,65.49943035167864,75.13902554613937,135.28033290495688,17.590923248153995,51.414150392748944,0.018358596,2800.549,541.6207914547289,0.01722038,-486.97034907508754,0.019243993,33.036636,0.17832549,2016.0,11.111915
565169459378433152,3.418168032647945,80.66661102105323,121.3298004558687,17.91255185843005,51.97771491425637,0.01565575,3320.0398,250.6147702400354,0.018968903,184.89016570489278,0.01929428,-15.911839,0.15838924,2016.0,10.218442
614543647497149056,145.29015483359296,13.208925979812514,220.55306669877115,43.53359651826621,86.61958910034566,0.021846896,3964.8464,-660.0385148963486,0.024300478,-143.16885005857742,0.020177348,10.823298,0.12650499,2016.0,9.442556
685103912857072640,135.09564332221345,21.8320625969277,205.30131635298733,37.60793019190977,157.26857654561297,0.053540938,2937.352,-514.9422462994559,0.05746422,-592.2533979775626,0.045126263,,,2016.0,13.413064
765038614353808768,167.20415886992,39.9194772969731,175.3146503783325,65.21560311242924,56.869968133330275,0.029579094,1922.6406,-317.0559049918226,0.024829812,-159.386170378881,0.023347074,8.407152,5.429509,2016.0,14.118499
883439489632629120,109.08221549977452,27.14164565299547,190.67597872372,17.0893254722742,83.87595614967746,0.3863886,217.07669,-33.30098118609544,0.33086726,-198.41746032850912,0.27882454,,,2016.0,9.736692
921952117778154240,121.72910641215296,42.291293750076996,177.95097729920667,31.315725140706814,50.35499420555119,0.028408349,1772.5421,-224.67305594418417,0.025766024,-273.246549725955,0.021908622,21.06184,0.8666596,2016.0,12.761721
978338677527779200,106.90707091399625,48.68573489188429,168.42865263953618,22.5793318853756,94.21999921776138,0.024883416,3786.4575,-33.985018768684505,0.029932538,-303.867188457908,0.029643768,-54.917183,0.32376006,2016.0,12.026921
1038195201485531776,139.44184149237842,58.417419402224134,157.26073156342787,41.777363051016884,64.23736130921775,0.020353802,3156.0374,26.210380641971085,0.019023417,-1170.9324218571905,0.01927308,-83.03991,10.416478,2016.0,13.494663
1047188004010109440,155.69404379107607,58.426001218083066,152.04607187208413,49.44944526079298,53.96573860912826,0.15774563,342.10608,-810.1479268676051,0.09998883,-736.8254533705203,0.12418163,,,2016.0,18.264547
1051547052218220160,149.0331749118223,62.78586947842925,149.22221195914824,44.358051602351814,95.04771290601064,0.015691645,6057.218,-303.9218502410663,0.012641189,-583.4128868434314,0.015136034,14.854713,0.122068204,2016.0,8.231167
1052520154368111872,155.79074604413694,63.46251155739832,145.95748555642234,46.486977890538114,62.73242175911836,0.017548377,3574.8274,299.94113225819325,0.0163801,222.02754419393898,0.017386219,,,2016.0,14.59287
1104878103513141760,90.61043756165334,66.34230092025918,147.59506593973143,19.992305774416483,52.887860306784404,0.021436347,2467.2048,339.50133272043604,0.015344224,-473.8887155774749,0.016904552,-25.714079,0.4994336,2016.0,13.014433
1120741689776617600,140.3168039992299,73.10919064371754,139.58570330868542,36.41121256057782,66.43895039928066,0.017559683,3783.608,-912.0262436906289,0.016304117,-343.03082019533076,0.01667604,54.436172,0.67485404,2016.0,13.465508
1175003649462887040,222.10784025931542,10.532546891409849,7.496016803513659,57.86435323344104,69.63516464309347,0.5321728,130.85066,223.91264093638577,0.6069833,-118.5721499925878,0.58794177,,,2016.0,19.818523
1193465794018333824,233.72272831519868,12.330221269012144,19.993386187805804,49.01854112216418,50.08265262174834,1.5357753,32.610664,170.2867545578152,1.6929913,-33.98510810853172,1.4306924,,,2016.0,20.5582
1193520666521113344,233.77345316505165,12.79509004208615,20.65971667506662,49.18659182136386,51.94608187314988,0.034417957,1509.2727,-165.59663308711674,0.033611957,-179.69749172280143,0.032610696,,,2016.0,15.590476
1212774313804554752,227.52009755174592,19.355624418458614,26.668120159519184,57.33046085887294,57.57386395195421,0.03345013,1721.1852,5.824697688443393,0.03124179,-452.21330980585014,0.031529237,14.730082,0.25008258,2016.0,12.021721
1214076070761755008,229.63109374468223,20.60824922657203,30.007109580678165,55.8714971846311,60.701210631468136,0.12318817,492.75195,4.9861429337479315,0.11242148,95.69943009239786,0.14851028,,,2016.0,13.551904
1244644727396803584,206.27327486352382,17.777287971454683,358.6416479007419,74.4917708356022,77.44122245908348,0.017091446,4530.993,450.9738430630764,0.016699607,-1833.2526914896066,0.011543957,20.751684,0.16178009,2016.0,9.108179
1276940648080594048,231.43145117487225,31.202217035964036,49.25053332550977,56.24165894046653,51.86982005982563,0.019868646,2610.637,12.803323679047267,0.015813772,-248.38133258231463,0.021224586,-10.184676,0.87173367,2016.0,13.9536085
1380821338441693312,245.21967003442256,40.961952546253734,64.89746428815673,45.18237015726535,63.34049331317389,0.014454862,4381.9507,-13.231368042566402,0.013763167,112.93948006581844,0.019530589,6.8244085,0.13066588,2016.0,8.442994
1412645602995521920,255.85040248888004,51.40906417008386,78.48029054871144,37.48185859357739,100.92736593436285,0.021884069,4611.9106,124.41003987493283,0.024767948,610.1451510064678,0.027642518,37.171906,0.3014321,2016.0,11.981026
1518564478676515712,189.11736017524785,35.19971562564376,143.6233481135602,81.31867620310238,84.22249346395863,0.16134381,522.00635,-357.59991967875595,0.097524896,-116.00095208405423,0.18121053,7.897131,0.95740247,2016.0,12.246696
1604859511344724864,216.2974561533579,51.84896726025888,93.83111722238606,59.65459772325105,69.06857806595082,0.15788093,437.4726,-235.96991928915273,0.1585788,-399.6956968159237,0.16940983,-10.912974,0.13540974,2016.0,3.9172292
1616853430856547968,221.1035124404749,58.287786919281984,98.43667578166227,53.133030860197465,52.139023681119454,0.017780788,2932.3235,-259.385238670068,0.020335712,182.69115835784018,0.019871682,41.60478,1.5318838,2016.0,14.105467
1637645127018395776,264.1040525731971,68.3334976375916,98.59590866887073,31.96614548794264,219.78977211974913,0.021020047,10456.198,-320.67472432996726,0.023984322,-1269.893286659221,0.026745409,-28.90487,0.12660564,2016.0,8.02864
1726678630833373824,197.18266882597652,85.04004183374516,122.49122633133133,32.07340312633952,60.71101974439407,0.028362986,2140.5017,214.43028632847665,0.035560578,-250.71211849846134,0.03568045,,,2016.0,15.808544
1762523981210977664,311.1575675254911,15.292303822792627,60.49087354511778,-16.66081791928037,96.20217792766617,0.05734525,1677.5963,303.6801242680772,0.054511942,-155.48804726853322,0.049861282,,,2016.0,15.267816
1773497412196823680,326.0343872670299,17.077038166155283,71.68682925593451,-26.628467901940624,58.60522000455171,0.020522172,2855.7026,245.37929392500314,0.021644235,1.4190637066377192,0.019599123,-4.749154,0.8605617,2016.0,13.279959
1800808220172866048,324.5043140465407,27.72434353216668,78.81749210130616,-18.14236774743727,79.22500812457939,0.6020065,131.6016,487.12160997845024,0.57885325,-23.678028574642372,0.37576887,,,2016.0,12.531262
1800808220175220480,324.5040204849038,27.723454070268982,78.81664170871429,-18.14282120121608,76.26153097614906,0.017596707,4333.8525,480.92506632257346,0.016469931,-62.794530237172566,0.01252581,-14.763926,0.28132433,2016.0,9.132237
1807953155988203264,300.64158108097496,15.589488822854015,55.0789710196774,-8.004965393338948,51.91673833590014,0.018369569,2826.236,-158.79663189916985,0.01628968,-581.7845517100523,0.014574719,20.372683,0.118346184,2016.0,6.9592805
1831553382794173824,308.58920706023395,25.061315564319592,67.21470761762474,-9.023738562947106,67.40845955050386,0.036736973,1834.8942,-403.3866541452538,0.03310102,-563.4038765612804,0.036082484,,,2016.0,11.536574
1836834337140192128,302.6535147017145,28.20090626539941,66.80550560647761,-2.873328003827079,54.96180121834234,0.022600409,2431.894,130.8889182855886,0.018945806,-44.488901785563264,0.021186916,-16.85324,1.3886714,2016.0,13.935087
1891598193816300544,331.7542260532072,25.34522096646813,82.26120749448246,-24.259232382261022,84.00535559575758,0.20232865,415.1926,295.4762646451181,0.21795037,27.441697940510274,0.19437169,-6.9413967,12.766601,2016.0,3.6638713
1965478468902062464,321.13780325406816,40.06853292389345,85.64811283813229,-7.377262437156225,68.92078639119555,0.022293117,3091.5725,542.2302496681876,0.021917863,439.0240379519082,0.022987096,-69.25317,37.91321,2016.0,13.897119
1996725077535283200,347.49706026663284,55.11394371458394,108.69699160454589,-4.929175067857254,60.89459838316985,0.030127829,2021.2076,407.36584254704917,0.029666387,48.00481691092904,0.025557322,,,2016.0,15.6044655
2034581091118259328,296.60213388303396,32.015321302930666,67.31861436161215,3.5814776778998922,71.71549886049584,0.01586321,4520.8696,464.78953303239547,0.013777895,-391.6575760290797,0.015029306,-4.8544145,0.13914838,2016.0,9.308386
2051984436005124480,293.8709266578083,37.768516622022624,71.28384642527004,8.331498829708805,69.124684541167,0.04038572,1711.612,-133.6878111313879,0.039594363,-92.34995101072221,0.043326966,-19.057611,5.4233007,2016.0,10.383362
2122104690545294208,274.35438468964577,48.36752952247978,76.28852295870591,25.357090003014125,50.402622063010114,0.014542482,3465.8884,-45.63129012274328,0.019011209,48.44062217191633,0.018766575,-24.449764,0.21792729,2016.0,10.373409
2188222203084317184,307.30001719729336,57.84067222399512,93.35629909995754,10.954081237584639,55.902264037387376,0.031359877,1782.6047,21.405376072107615,0.040382802,-327.38684290562657,0.0365681,,,2016.0,15.059256
2294281163411732736,278.9690777068371,80.09526285745366,111.79064261557372,27.359627228900706,60.999034492576016,0.020631364,2956.6167,124.06010035578566,0.026187245,210.3807853768096,0.026439393,12.130699,0.4397014,2016.0,11.857928
2403199614187542528,343.04669208133004,-17.503146959833835,45.95273740337324,-60.87858689205055,60.578570813089115,0.59428394,101.9354,406.6935435254547,0.6649517,160.04480507051176,0.6260475,,,2016.0,19.685114
